DATAFLOW,FREQ,REF_AREA,SECTOR,COUNTERPART_SECTOR,TRANSACTION,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,TIME_PERIOD,OBS_VALUE,REF_YEAR_PRICE,CONF_STATUS,DECIMALS,OBS_STATUS,UNIT_MULT,CURRENCY
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP121,XDC,V,N,T0117,2021,2772.566,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP122_127,XDC,V,N,T0117,2021,677.158,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP044,XDC,V,N,T0117,2021,339.29,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP023,XDC,V,N,T0117,2021,919.15,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP081,XDC,V,N,T0117,2021,110.281,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP112,XDC,V,N,T0117,2021,1667.019,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP072,XDC,V,N,T0117,2021,4548.348,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP061,XDC,V,N,T0117,2021,1059.184,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP103,XDC,V,N,T0117,2021,13.086,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP125,XDC,V,N,T0117,2021,2697.748,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP043,XDC,V,N,T0117,2021,202.063,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP022,XDC,V,N,T0117,2021,2040.799,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP124,XDC,V,N,T0117,2021,907.134,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP09,XDC,V,N,T0117,2021,6585.713,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP10,XDC,V,N,T0117,2021,1747.018,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP095,XDC,V,N,T0117,2021,777.036,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP082,XDC,V,N,T0117,2021,260.765,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP094,XDC,V,N,T0117,2021,3451.025,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP063,XDC,V,N,T0117,2021,2623.667,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP111,XDC,V,N,T0117,2021,11972.523,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP101,XDC,V,N,T0117,2021,163.002,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP127,XDC,V,N,T0117,2021,575.265,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP041,XDC,V,N,T0117,2021,5696.454,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP12,XDC,V,N,T0117,2021,10814.191,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP052,XDC,V,N,T0117,2021,493.726,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP05,XDC,V,N,T0117,2021,4771.446,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP051,XDC,V,N,T0117,2021,1610.995,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP042,XDC,V,N,T0117,2021,17235.127,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP056,XDC,V,N,T0117,2021,1590.032,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP011,XDC,V,N,T0117,2021,9014.652,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,_T,XDC,V,N,T0117,2021,104199.79,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP104,XDC,V,N,T0117,2021,1309.14,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP08,XDC,V,N,T0117,2021,2811.31,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP093,XDC,V,N,T0117,2021,1257.015,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP11,XDC,V,N,T0117,2021,13639.542,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP10,XDC,V,N,T0117,2022,1815.552,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP095,XDC,V,N,T0117,2022,932.442,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP082,XDC,V,N,T0117,2022,272.632,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP022,XDC,V,N,T0117,2022,1802.776,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP124,XDC,V,N,T0117,2022,1123.48,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP09,XDC,V,N,T0117,2022,8953.913,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP063,XDC,V,N,T0117,2022,2863.692,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP094,XDC,V,N,T0117,2022,4149.023,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP111,XDC,V,N,T0117,2022,16954.173,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP101,XDC,V,N,T0117,2022,167.424,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP127,XDC,V,N,T0117,2022,643.612,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP12,XDC,V,N,T0117,2022,11495.617,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP041,XDC,V,N,T0117,2022,6393.454,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP125,XDC,V,N,T0117,2022,1686.888,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP043,XDC,V,N,T0117,2022,201.073,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP042,XDC,V,N,T0117,2022,18986.785,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP056,XDC,V,N,T0117,2022,2138.117,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP051,XDC,V,N,T0117,2022,2257.215,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP05,XDC,V,N,T0117,2022,6105.501,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP052,XDC,V,N,T0117,2022,536.227,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP11,XDC,V,N,T0117,2022,19278.588,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP093,XDC,V,N,T0117,2022,1679.564,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP08,XDC,V,N,T0117,2022,2976.086,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP011,XDC,V,N,T0117,2022,9534.645,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,_T,XDC,V,N,T0117,2022,122915.053,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP104,XDC,V,N,T0117,2022,1385.868,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP103,XDC,V,N,T0117,2022,12.458,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP112,XDC,V,N,T0117,2022,2324.414,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP072,XDC,V,N,T0117,2022,6264.496,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP061,XDC,V,N,T0117,2022,1124.811,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP023,XDC,V,N,T0117,2022,928.661,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP081,XDC,V,N,T0117,2022,117.852,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP044,XDC,V,N,T0117,2022,357.285,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP053,XDC,V,N,T0117,2022,617.849,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP054,XDC,V,N,T0117,2022,239.564,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP06,XDC,V,N,T0117,2022,5810.836,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP083,XDC,V,N,T0117,2022,2585.603,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP021,XDC,V,N,T0117,2022,2860.562,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP032,XDC,V,N,T0117,2022,1112.714,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP121,XDC,V,N,T0117,2022,3248.665,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP122_127,XDC,V,N,T0117,2022,755.339,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP07,XDC,V,N,T0117,2022,12391.542,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP122,XDC,V,N,T0117,2022,111.727,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP123,XDC,V,N,T0117,2022,1216.811,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP105,XDC,V,N,T0117,2022,55.664,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP045,XDC,V,N,T0117,2022,6459.487,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP102,XDC,V,N,T0117,2022,194.138,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP071,XDC,V,N,T0117,2022,3723.353,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP055,XDC,V,N,T0117,2022,316.529,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP012,XDC,V,N,T0117,2022,1094.764,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP091,XDC,V,N,T0117,2022,725.196,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP02,XDC,V,N,T0117,2022,5591.999,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP03,XDC,V,N,T0117,2022,5467.925,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP126,XDC,V,N,T0117,2022,3464.434,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP01,XDC,V,N,T0117,2022,10629.41,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP092,XDC,V,N,T0117,2022,31.312,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP073,XDC,V,N,T0117,2022,2403.693,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP062,XDC,V,N,T0117,2022,1822.334,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP031,XDC,V,N,T0117,2022,4355.212,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP04,XDC,V,N,T0117,2022,32398.083,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP096,XDC,V,N,T0117,2022,1436.377,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP011,XDC,V,N,T0117,2023,10405.193,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,_T,XDC,V,N,T0117,2023,136200.136,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP104,XDC,V,N,T0117,2023,1405.908,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP11,XDC,V,N,T0117,2023,21994.525,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP08,XDC,V,N,T0117,2023,3032.214,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP093,XDC,V,N,T0117,2023,1626.354,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP052,XDC,V,N,T0117,2023,494.837,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP05,XDC,V,N,T0117,2023,5837.833,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP051,XDC,V,N,T0117,2023,2103.172,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP042,XDC,V,N,T0117,2023,20885.363,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP056,XDC,V,N,T0117,2023,2081.335,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP043,XDC,V,N,T0117,2023,215.504,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP125,XDC,V,N,T0117,2023,2615.045,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP094,XDC,V,N,T0117,2023,4253.548,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP063,XDC,V,N,T0117,2023,3092.275,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP127,XDC,V,N,T0117,2023,645.743,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP041,XDC,V,N,T0117,2023,6967.245,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP12,XDC,V,N,T0117,2023,15963.4,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP101,XDC,V,N,T0117,2023,168,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP111,XDC,V,N,T0117,2023,20070.853,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP082,XDC,V,N,T0117,2023,276.166,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP095,XDC,V,N,T0117,2023,988.26,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP10,XDC,V,N,T0117,2023,1843.114,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP124,XDC,V,N,T0117,2023,1022.323,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP09,XDC,V,N,T0117,2023,9930.642,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP022,XDC,V,N,T0117,2023,1572.758,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP073,XDC,V,N,T0117,2023,2943.136,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP126,XDC,V,N,T0117,2023,6535.185,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP01,XDC,V,N,T0117,2023,11682.815,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP092,XDC,V,N,T0117,2023,19.7,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP03,XDC,V,N,T0117,2023,5354.759,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP096,XDC,V,N,T0117,2023,2313.834,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP04,XDC,V,N,T0117,2023,35793.336,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP031,XDC,V,N,T0117,2023,4192.931,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP062,XDC,V,N,T0117,2023,1938.823,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP091,XDC,V,N,T0117,2023,728.945,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP02,XDC,V,N,T0117,2023,5420.93,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP012,XDC,V,N,T0117,2023,1277.622,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP122,XDC,V,N,T0117,2023,122.964,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP123,XDC,V,N,T0117,2023,1577.139,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP07,XDC,V,N,T0117,2023,13120.896,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP055,XDC,V,N,T0117,2023,302.08,,F,1,A,6,EUR
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,IRL,S14,S1,P31DC,_Z,_Z,CP071,XDC,V,N,T0117,2023,4438.197,,F,1,A,6,EUR
